^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS111
!dataset_title = Steady-state temperature (y14)
!dataset_description = Samples collected from cells grown continuously at 15°C, 17°C, 21°C, 25°C, 29°C, 33°C and 36°C. Included as part of a detailed characterization of global expression programs triggered by stress.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 11102521
!dataset_platform = GPL54
!dataset_platform_organism = Saccharomyces cerevisiae
!dataset_platform_technology_type = spotted DNA/cDNA
!dataset_feature_count = 9216
!dataset_sample_organism = Saccharomyces cerevisiae
!dataset_sample_type = RNA
!dataset_channel_count = 2
!dataset_sample_count = 8
!dataset_value_type = log ratio
!dataset_reference_series = GSE18
!dataset_order = ordered
!dataset_update_date = Nov 03 2005
^SUBSET = GDS111_1
!subset_dataset_id = GDS111
!subset_description = 15°C
!subset_sample_id = GSM1041
!subset_type = temperature
^SUBSET = GDS111_2
!subset_dataset_id = GDS111
!subset_description = 17°C
!subset_sample_id = GSM1047
!subset_type = temperature
^SUBSET = GDS111_3
!subset_dataset_id = GDS111
!subset_description = 21°C
!subset_sample_id = GSM1042
!subset_type = temperature
^SUBSET = GDS111_4
!subset_dataset_id = GDS111
!subset_description = 25°C
!subset_sample_id = GSM1043
!subset_type = temperature
^SUBSET = GDS111_5
!subset_dataset_id = GDS111
!subset_description = 29°C
!subset_sample_id = GSM1044
!subset_type = temperature
^SUBSET = GDS111_6
!subset_dataset_id = GDS111
!subset_description = 33°C
!subset_sample_id = GSM1045
!subset_type = temperature
^SUBSET = GDS111_7
!subset_dataset_id = GDS111
!subset_description = 36°C
!subset_sample_id = GSM1046,GSM1055
!subset_type = temperature
^DATASET = GDS111
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM1041 = Value for GSM1041: steady state 15 dec C; src: pool; src: 15 deg C
#GSM1047 = Value for GSM1047: steady state 17 dec C; src: pool; src: 17 deg C
#GSM1042 = Value for GSM1042: steady state 21 dec C; src: pool; src: 21 deg C
#GSM1043 = Value for GSM1043: steady state 25 dec C; src: pool; src: 25 deg C
#GSM1044 = Value for GSM1044: steady state 29 dec C; src: pool; src: 29 deg C
#GSM1045 = Value for GSM1045: steady state 33 dec C; src: pool; src: 33 deg C
#GSM1046 = Value for GSM1046: steady state 36 dec C; src: pool; src: 36 deg C
#GSM1055 = Value for GSM1055: steady state 36 dec C: y14n095; src: pool; src: 36 deg C
!dataset_table_begin
ID_REF	IDENTIFIER	GSM1041	GSM1047	GSM1042	GSM1043	GSM1044	GSM1045	GSM1046	GSM1055
7162	SPO14	0.117	-0.37	-0.159	-0.079	-0.263	0.61	-0.202	-0.442
7163	YKR033C	0.078	0.474	-0.678	-0.222	-0.126	-0.485	0.087	0.17
7164	YKR035C	-0.041	0.492	0.279	0.379	0.222	-0.19	-0.184	-0.115
7165	BPT1	0	-0.126	-0.322	0	-0.485	-1	-0.585	0.322
7166	YLL017W	-0.024	-0.243	-0.208	-0.166	-0.11	-0.08	-0.138	-0.121
7167	KNS1	0.505	-0.522	-0.439	-0.403	-0.342	0.352	0.783	0.467
7168	SPA2	-0.082	-0.878	0.018	0	-0.111	0.339	-0.479	-0.599
7169	POM33	0.623	0.65	0.091	0.031	-0.021	-0.133	0.161	0.401
7170	PAU17	0.26	-0.152	-0.212	-0.021	0.093	-0.226	0.124	-0.058
7171	PDC1	0.907	0.237	0.605	0.331	0.486	0.293	0.068	0.043
7172	YLR046C	0.212	-0.169	-0.334	-0.208	-0.187	-0.022	0.311	0.542
7173	RPS0B	0.035	0.372	0.349	0.519	0.374	0.025	-0.059	0.035
7174	YLR050C	0.386	0.407	0.037	-0.029	0.098	0.056	0.378	0.306
7175	IES3	0.004	-0.154	0.103	0.225	0.158	-0.016	-0.085	0.436
7176	OSW2	-0.907	-0.621	-0.848	-1.059	-0.478	-0.142	0.107	0.267
7177	YLR140W	0.26	0.798	-0.092	0.052	-0.152	-0.49	0.047	-0.051
7178	PUT1	1.411	1.418	-1.123	-1	-0.881	-0.86	0.233	0.167
7179	ACF2	-0.364	-0.389	-0.348	-0.116	0.403	0.992	0.519	1.062
7180	SPE4	0.308	0.581	0.556	0.099	0.048	-0.347	-0.47	-0.337
7181	PEP3	-0.433	-0.239	-0.196	0	-0.041	0.545	0	-0.098
7182	STM1	-0.252	0.361	0.682	0.581	0.636	-0.105	0.05	-0.157
7183	YLR236C	0.016	-0.779	-0.035	0.05	0.109	0.154	-0.27	-0.207
7184	FAR10	-0.095	-0.195	-0.23	0.017	-0.068	0.219	-0.065	-0.245
7185	VPS34	-0.084	-0.631	-0.146	-0.076	0.322	0.536	-0.06	0
7186	ARV1	0.461	0.607	0.212	-0.022	0.081	-0.094	0.115	-0.038
7187	MAP1	-0.072	0.054	0.457	0.31	0.23	0.209	0.336	0.238
7188	ERF2	0.47	0.199	-0.274	-0.265	-0.106	0.056	0.245	0.098
7189	MID2	0.558	0.007	0.266	0.229	0.124	-0.138	0.125	0.161
7190	YLR334C	-0.708	-1.519	-0.264	-0.08	0.17	0.206	-0.076	-0.239
7191	SGD1	-0.328	-0.372	0.178	0.314	0.113	0.222	-0.044	-0.015
7192	YLR338W	-0.312	-1.812	-0.109	-0.041	0.319	2.524	0.361	-0.132
7193	RPP0	0.078	0.298	0.534	0.627	0.523	0.02	-0.329	-0.108
7194	FKS1	0.216	-0.631	0.205	0.106	0.015	1.381	-0.117	-0.025
7195	YLR428C	-0.133	-0.149	-0.267	-0.037	-0.122	0.454	-0.652	-0.543
7196	SEN1	-0.087	0.652	0.918	0.531	-0.515	0.263	0.29	null
7197	IMD3	0.802	0.312	0.619	0.477	0.336	-0.049	-0.16	-0.205
7198	YLR434C	-0.063	-0.206	0.124	-0.237	-0.041	-0.032	-0.574	-0.645
7199	ECM30	0.498	-0.841	-0.291	-0.05	-0.246	1.212	0.27	0.252
7200	CAR2	-0.194	-0.471	-0.036	-0.328	-0.05	0.265	0.868	1.379
7201	ITT1	0.247	0.515	-0.014	-0.285	-0.025	0.07	-0.193	-0.173
7202	DAK1	0.036	0.235	-0.182	-0.139	0.226	0.583	0.625	0.269
7203	TCB3	-0.213	-0.905	-0.186	-0.064	0.267	1.109	0.034	-0.412
7204	HMG1	-0.138	-0.197	0.152	-0.021	-0.241	0.617	-0.246	-0.681
7205	BET5	-0.807	0	-0.585	0.485	0.585	0.322	1.155	2.322
7206	YML079W	0.157	0.567	0.3	0.198	0.302	0.082	-0.307	-0.252
7207	SUB1	0.24	0.407	0.321	0.076	0.118	-0.505	-0.522	-0.537
7208	ARA2	0.59	0.834	0.167	0.061	-0.349	-0.569	0.18	-0.025
7209	MCM1	0.052	-0.091	0.171	0.183	0.102	-0.082	-0.315	0.005
7210	YMR046C	-0.38	-2.285	0.451	0.494	0.671	2.934	0.146	-0.297
7211	CSM3	-0.38	0.101	0.107	-0.14	0.029	0	-0.383	0.127
7212	YMR051C	-0.416	-2.289	0.628	0.705	0.876	3.13	0.345	-0.214
7213	YMR147W	-0.695	-0.437	-0.222	-0.15	0.075	0.654	0.488	0.493
7214	SWP1	0.432	0.823	0.393	0.247	0.141	-0.13	0.078	0.07
7215	YMR151W	0.02	0.239	-0.032	-0.222	0	-0.37	-0.134	-0.139
7216	NUP53	-0.388	-0.329	0.098	-0.022	0.064	0.166	-0.161	0.17
7217	YMR155W	0.481	0.133	-0.012	-0.077	-0.249	-0.032	-0.205	0.248
7218	AIM36	0.365	0.458	-0.08	-0.016	-0.033	-0.193	0.415	0.294
7219	YMR253C	0.496	0.316	-0.334	-0.232	-0.383	-0.124	0.304	0.41
7220	PET111	0.385	-0.33	0.039	-0.027	0.042	0.199	-0.094	0.028
7221	TRM732	0.34	-0.351	0.359	0.252	-0.034	0.567	-0.038	-0.029
7222	TPS3	0.198	-0.312	-0.133	-0.496	-0.206	0.3	-0.613	0
7223	SAP30	0.153	0.192	0.25	0.306	-0.01	-0.433	0.102	0.089
7224	YMR265C	0.087	0.413	0.011	0.211	-0.17	-0.291	0.057	0.11
7225	KTR5	-0.082	0.294	0.223	0.023	0.191	-0.115	-0.157	-0.196
7226	HHT2	0.195	0.827	0.496	0.206	0.455	0.054	0.105	0.042
7227	YNL033W	0.179	0.011	-0.141	-0.17	0.15	0.061	0.265	-0.106
7228	YNL035C	-0.631	0.085	0.127	0.072	0.211	0.222	0.385	-0.115
7229	IDH1	0.111	0.433	-0.101	-0.126	-0.214	0.223	0.709	0.718
7230	BDP1	-0.181	-0.074	0.051	0.15	0.194	0.085	0.164	0.15
7231	ESBP6	0.394	-0.095	-0.018	-0.223	-0.134	0.388	0.676	0.779
7232	FAR11	-0.286	-0.207	0.082	0.012	0.134	0.535	-0.082	-0.068
7233	NRK1	-0.682	-0.177	-0.139	0.168	0.285	-0.057	-0.307	-0.211
7234	TOM22	0.122	0.68	0.193	0.135	0.122	0.076	0.234	0.058
7235	FYV6	-0.322	0.475	0.038	0.193	-0.568	-0.441	0	0.415
7236	FPR1	0.503	1.257	0.448	0.207	-0.087	-0.449	-0.116	-0.233
7237	POP1	-0.018	-0.372	0.318	-0.148	-0.154	0.08	-0.309	-0.218
7238	ATG4	0.452	0.106	0.054	-0.126	-0.043	-0.258	0.17	-0.156
7239	CNM67	-0.496	0.092	0.085	0.209	-0.214	-0.415	-0.447	0.1
7240	JJJ1	-0.753	-0.428	0.081	0.145	0.17	-0.269	-0.248	-0.474
7241	URE2	0.2	0.265	0.232	0.395	0.067	-0.504	-0.661	-0.666
7242	PDR16	-0.077	0.313	-0.089	0.015	0.217	0.071	-0.375	-0.006
7243	PFS2	0.24	0.21	-0.159	-0.139	-0.073	-0.225	-0.568	-0.054
7244	YNL319W	0.148	0.286	-0.383	-0.245	-0.234	-0.652	0.107	-0.213
7245	VNX1	0.621	-0.503	0.207	0.071	0.122	0.848	0.483	0.284
7246	LEM3	0.184	0.403	0.267	0.328	-0.04	-0.134	-0.144	0.057
7247	FIG4	-0.215	-0.256	-0.194	-0.24	-0.082	0.074	-0.234	-0.155
7248	EGT2	0	-0.755	-0.047	0.179	0	0.932	0.376	0.471
7249	AIF1	-0.18	0.406	0.237	-0.077	0.273	-0.213	0.046	-0.2
7250	PAU6	-0.063	-0.054	-0.122	0.13	0.084	-0.129	-0.057	-0.174
7251	PHO80	0.35	0.52	0.156	-0.156	-0.071	-0.319	0.087	-0.067
7252	PFA4	-0.082	0.29	-0.231	0.113	0.051	-0.078	0.263	0.769
7253	RPB11	0.077	0.707	0.275	0.167	0.134	-0.416	-0.176	-0.22
7254	CSI2	-0.211	0.485	-0.08	0.34	0.266	0.199	-0.42	-0.189
7255	YPQ1	0.73	0.831	0.373	0.17	0.117	-0.53	-0.172	-0.321
7256	RFC4	-0.207	0.25	0.23	0.258	0.233	-0.045	0.035	-0.052
7257	COQ3	0.481	0.384	0.275	0.042	0	-0.473	-0.395	-0.273
7258	SDD3	0.15	-0.38	0.055	0.157	-0.07	0.744	-0.302	-0.023
7259	PKH2	-0.226	-0.111	-0.322	-0.082	0.093	0.463	0.405	0.023
7260	TPT1	-0.257	0.548	0.175	0.183	0.334	-0.069	-0.138	-0.115
7261	YOR022C	0.15	-0.138	0.044	0.089	0.064	0.282	-0.222	0.097
7262	YOR024W	-0.885	-0.12	-0.692	-0.837	-0.276	-1	-1.093	-0.37
7263	BUB3	0.271	0.07	0.202	-0.05	-0.057	-0.054	-0.063	0.076
7264	CIN5	-0.239	0.427	-0.153	-0.229	-0.1	0.129	0.131	0.274
7265	DFG16	-0.212	-0.507	-0.175	-0.067	-0.447	0	-0.762	0.29
7266	HMS1	1.737	-0.138	-0.737	-1.485	-1.459	-0.848	-0.585	0.874
7267	RTC5	0.077	-0.283	0.051	0.248	0.129	-0.052	-0.02	0.073
7268	GCY1	0.264	0.546	-0.376	-0.051	-0.158	-0.285	0.249	0.443
7269	PFY1	0.424	0.494	0.132	0.179	0.147	-0.117	0.103	0.099
7270	UBP2	-0.193	-0.737	-0.172	-0.024	-0.357	0.531	0.259	-0.064
7271	IAH1	0.318	0.197	-0.287	0.081	0.062	-0.139	0.376	0.311
7272	ADE2	0.07	-0.237	-0.339	0.172	0.07	0.426	0.171	0.342
7273	SPR2	-0.234	-0.17	-0.459	-0.819	-0.415	-1.322	-0.415	0
7274	RUD3	-0.812	-0.412	0.135	0.081	0.338	0.043	-0.178	-0.459
7275	YOR218C	-0.243	-0.277	0.015	-0.068	0.076	-0.146	-0.239	-0.275
7276	RCN2	0.472	0.396	-0.072	-0.189	-0.01	-0.105	0.287	0.096
7277	ODC2	0.288	0.549	0.403	0.204	0	-0.539	-0.034	-0.209
7278	RPB8	-0.252	0.486	0.285	0.25	0.359	0.038	0.079	0.585
7279	NOP58	0.118	0.331	0.672	0.463	0.192	-0.201	-0.676	-0.332
7280	RPL20B	-0.19	0.582	0.615	0.565	0.522	-0.078	-0.187	0.087
7281	YOR314W	-0.402	-0.75	-0.119	-0.51	-0.16	-0.907	-0.536	-0.531
7282	COT1	0.458	0.716	0.102	0.205	0.013	-0.173	0.337	0.24
7283	YOR318C	-0.538	-0.085	-0.549	-0.363	-0.188	-0.212	-0.145	-0.181
7284	GNT1	-0.246	0.4	-0.179	-0.115	0.25	0.07	-0.434	-0.1
7285	RRP12	-0.415	1.807	-1	-1	-1.807	-0.263	0.363	null
7286	YPL014W	0.441	0.424	-0.286	-0.216	-0.078	0.049	0.444	0.692
7287	SWI1	-1.874	1.392	-3	-0.585	-1.585	-0.807	-1	null
7288	CTF19	0.427	0.402	-0.294	-0.604	-0.469	-0.17	-0.644	-0.231
7289	ULP1	-0.17	0	-1.138	-0.515	-0.737	-1	-0.485	0
7290	RAD1	-0.585	0.1	-1.115	-0.322	-0.585	-1	-0.678	-0.415
7291	YPL108W	-0.115	0.07	0.034	0	0	-0.507	-0.474	-0.067
7292	GDE1	0.862	-0.138	0.138	-0.907	-0.17	-0.807	-1.273	0
7293	PEX25	-0.334	0.29	-0.778	-0.206	-2.294	-0.348	-1.585	-0.322
7294	YPL114W	-0.434	0.27	-0.678	-0.469	-0.193	0.119	-0.222	0.64
7295	HOS3	0	-0.081	-0.317	0.222	-0.202	0.234	-0.217	0.079
7296	MRP51	0.168	0.615	0	0.253	-0.041	-0.187	-0.149	0.185
7297	HRR25	0.081	-0.017	0.28	0.13	0.173	-0.138	-0.384	-0.224
7298	PGC1	0.231	0.547	-0.043	-0.08	0.232	0.033	0.069	0.094
7299	RKM1	-1.17	-0.788	0.093	-1.047	0.222	-0.17	null	-0.093
7300	SRP72	-0.678	0.848	0	-1	-0.459	-0.115	0.415	-1.093
7301	PUS1	0	0.076	0.143	-0.078	0.152	-0.348	-0.466	0.174
7302	THI6	0.09	0.409	0.089	-0.035	0.046	-0.062	0.236	0.534
7303	DSS4	0.166	0.668	0.209	0.263	-0.088	-0.459	-0.058	0.079
7304	MCM4	-0.075	-0.685	0.03	0.138	0.123	0.918	0.282	0.3
7305	AGC1	-0.181	-0.564	-0.522	-0.28	-0.337	0.431	0.252	0.345
7306	EAF3	0.159	0.368	0.189	0.172	0.079	-0.005	0.115	0.2
7307	CCL1	-0.06	0.028	0.246	0.227	-0.095	-0.253	-0.095	0.102
7308	YPR027C	0.188	0.615	0.219	-0.23	-0.107	-0.322	-0.172	-0.131
7309	PIS1	0.292	0.775	0.241	-0.018	0.177	-0.213	0.427	0.268
7310	RGC1	0.152	0	-1	-0.585	0	-0.848	null	null
7311	YPR117W	-0.322	-0.678	-0.263	-0.652	0.222	0	null	-0.585
7312	CLB2	0.576	0.047	0.35	0.242	-0.07	-0.158	-0.475	-0.428
7313	THI22	0.186	-0.079	0.048	-0.172	-0.661	-0.121	0.078	0.112
7314	YPR123C	0.315	-0.287	-0.167	0	-0.229	-0.341	0.453	0.392
7315	EMPTY	1	-1.263	0.193	-0.415	0	-0.415	-0.322	null
7316	EMPTY	0.17	-2	0.415	null	1	-1.585	-1.459	null
7317	EMPTY	-0.17	-1.322	-1.193	2.807	-0.585	0	-1.737	null
7318	EMPTY	0.152	-0.737	-0.678	-0.222	0	-0.585	-0.515	null
7319	EMPTY	-0.263	0	-0.515	null	0.415	0.263	null	null
7320	EMPTY	-0.848	0.222	-0.778	1.138	-2.807	-0.17	-1	0.363
7321	NORF 73	-0.932	-1.794	-0.5	-0.146	0.215	0.388	0.188	-0.227
7322	NORF 77	-0.65	-0.275	-0.233	-0.28	-0.019	0.238	0.326	-0.054
7323	NORF 81	-0.213	0.904	-0.737	-0.798	-0.322	-0.722	0.331	0.167
7324	NORF 85	-0.444	-0.459	-0.339	-0.166	0.331	0.807	0.2	0.76
7325	NORF 89	0.391	-0.829	-0.081	0.054	0.317	0.524	-0.284	-0.716
7326	NORF 93	0.504	-0.811	0.34	0.111	0.524	0.837	-0.276	-0.635
7327	DNF2	0.024	-0.703	-0.138	-0.101	-0.152	0.152	-0.69	-0.277
7328	MTC5	0.059	-0.193	0.149	0.035	0.027	0.494	-0.08	-0.214
7329	NUM1	-0.436	-1.632	-0.143	-0.111	0.066	0.761	-0.341	-0.344
7330	YDR215C	0.155	-0.827	0.138	-0.255	-0.138	-0.771	-0.485	-0.415
7331	HSP78	-0.794	-1.279	-1.951	-1.275	-0.389	1.008	1.742	1.424
7332	ZIP1	-0.503	-0.308	-0.131	0	0.206	-0.348	-0.341	-0.273
7333	GUT2	0.397	-0.094	-0.194	-0.029	-0.019	0.269	0	0.238
7334	PAN1	-0.055	-0.833	-0.097	0.129	0.091	1.038	-0.185	-0.227
7335	DAL3	0.327	0.817	-0.263	-0.615	-0.229	-0.27	0.17	0
7336	JEM1	0.222	0.139	0.173	0.147	0.036	0.258	0.174	0.066
7337	YJL113W	-0.737	0	-0.848	0	-1	-0.415	-2	0.893
7338	SPT10	-0.455	-0.784	0.014	-0.079	0.03	0.883	0.285	-0.118
7339	YNR040W	-0.102	0.263	-0.053	-0.135	-0.082	0.255	0.682	0.252
7340	BSC5	0.193	-0.807	-0.645	-1	-0.415	0.72	0.077	0.49
7341	CMK2	0.905	0.905	-0.044	-0.057	-0.121	-0.371	-0.45	0.31
7342	GAL11	0.286	-0.951	-0.005	0.022	-0.331	0.911	0.064	-0.05
7343	IRA2	0.369	0.336	-0.108	-0.018	-0.175	-0.294	-0.352	0.263
7344	YOR012W	-0.7	-0.466	-0.461	-0.566	-0.111	0.038	0.636	0.76
7345	EMPTY	-0.415	0	-1.322	0	-0.737	-0.193	null	0.093
7346	EMPTY	-0.322	2.087	-0.263	-2	-1.737	0.737	2.322	null
7347	EMPTY	-1	1.737	-1.222	0	-1.585	2.585	null	-0.485
7348	EMPTY	null	0.17	-0.585	0	null	0.222	null	-1.415
7349	EMPTY	-0.415	1	0.415	0	-1	1	null	null
7350	EMPTY	0	-0.193	0.585	0.737	-0.585	-0.585	null	0.907
7351	OST5	-0.041	0.67	0.097	-0.013	0.184	-0.215	-0.088	-0.501
7352	FCY22	-0.032	0.45	0.271	0.314	0.24	-0.064	0.193	0.145
7353	MRPL15	-0.315	0.237	0.126	0.15	0.191	0	-0.531	0.319
7354	YML010C-B	-0.115	-0.347	0.105	0.075	0.042	-0.419	-0.505	-0.659
7355	YOR008C-A	0.415	-0.037	-0.061	-0.429	-0.387	-0.322	-0.348	-1.858
7356	YBR286W-50	0.382	0.033	0.444	0.374	0.054	0.363	0.311	0.269
7357	EMPTY	0	0.252	-0.074	0.1	-0.1	-0.415	-0.248	null
7358	EMPTY	0.415	1.585	-0.678	0.222	-2	-0.263	null	null
7359	EMPTY	-1.222	null	-1	-0.585	-0.848	0.322	-2	null
7360	EMPTY	-0.585	1	-0.322	-1	-1	-1	-0.585	null
7361	EMPTY	-0.778	2.459	-1.585	2	-2	-0.415	-0.485	null
7362	EMPTY	0	0	0.322	-1	0.585	null	-0.902	null
7363	STT4	-2.051	-0.585	-2.07	-1	-1.087	-1.459	-2.392	-1.322
7364	IKI3	-0.241	-0.606	0.138	-0.245	-0.276	0.415	-0.276	-1.093
7365	DCK1	-0.17	-0.147	-0.241	0	-0.585	0	0.093	0.093
7366	RSE1	-0.248	-0.562	-0.322	-0.661	-0.415	0.193	-0.7	-0.536
7367	TCB3	-0.122	-0.472	0.029	-0.115	-0.16	0.652	0.103	-0.177
7368	MYO5	0.152	0.237	0.106	-0.121	-0.333	-0.456	0.459	0.111
7369	YPR012W	-0.305	0.263	-0.131	-0.771	-0.341	-0.941	-0.322	-0.632
7370	NHP6A	0.74	1.33	0.499	0.086	0.074	-0.71	-0.877	-1.014
7371	YBR286W-800	-0.322	-0.162	-0.064	0	-0.231	-0.604	-0.133	-0.331
7372	YBR286W-900	-0.322	-0.043	0.051	0.284	0	-0.308	-0.369	1.551
7373	YBR286W-1000	-0.585	0.152	-0.138	-0.28	-1	0.502	2	1.31
7374	YBR286W-1100	-0.507	-0.209	-0.7	-0.722	-0.144	-0.193	-0.163	-0.881
7375	RAT1	0.042	-0.245	0.419	0.08	0.221	0.76	-0.226	-0.401
7376	PNT1	0.322	0.544	0.276	0	-0.297	-0.433	-0.258	-0.459
7377	TPO4	0.912	0.235	-0.456	-0.581	-0.945	0.336	0.604	0.3
7378	MRS2	0.176	-0.306	0.092	-0.023	-0.069	0	0.066	-0.126
7379	KRE5	0.017	-0.489	-0.09	-0.095	0.054	0.61	-0.152	0
7380	YOR338W	-0.107	-0.459	-0.204	-0.399	-0.531	-1.059	0.17	-0.018
7381	EMPTY	-0.585	0.387	0.737	0	-2.322	-2.322	-0.585	null
7382	EMPTY	-2.585	0.678	0.415	0	-0.263	-0.585	-0.585	-0.621
7383	EMPTY	-2.322	2.503	0	0.807	-0.415	-0.585	-1.138	0.848
7384	EMPTY	-0.193	2.222	-1.407	-1	-1.222	0	-2	-0.415
7385	EMPTY	-0.848	1	-1.585	-1.585	-1.415	0	-0.585	0.585
7386	EMPTY	-0.737	-1.1	-0.485	-2	0	-0.222	1.585	null
7387	EMPTY	-1	null	0	null	null	-1	null	null
7388	EMPTY	null	null	0	-0.585	2.322	1	null	null
7389	EMPTY	-0.737	-0.83	null	-1	-0.415	null	null	-0.341
7390	EMPTY	-2	-0.585	null	null	-0.585	null	null	-2.322
7391	EMPTY	null	0	null	-1.585	-1	null	null	null
7392	EMPTY	null	0	null	-0.515	-1	-1.585	null	0.087
7393	MAD1	-0.26	-0.032	0.133	0.134	0.302	0.283	-0.02	-0.315
7394	PMR1	-0.142	-0.175	-0.082	-0.064	0.007	-0.087	-0.079	-0.275
7395	YGL214W	0.253	0.488	0.166	-0.114	-0.073	-0.273	-0.177	-0.215
7396	ENV11	-0.16	0.292	0.091	-0.128	0.095	-0.054	0.09	-0.053
7397	NSR1	0.029	0.926	0.218	-0.02	0.253	-0.367	0.135	-0.05
7398	YSC84	-0.184	0.45	0.231	0.213	0.315	0.237	-0.296	-0.194
7399	EMPTY	0.559	0.592	0.552	0.183	-0.008	-0.438	-0.413	-0.441
7400	EMPTY	-0.219	0.362	0.137	0.245	0.305	-0.007	-0.023	0.041
7401	EMPTY	0.329	0.639	0.191	-0.07	0.186	-0.393	-0.599	1.108
7402	EMPTY	0.032	-0.443	0.27	0.211	0.107	0.772	-0.19	-0.262
7403	EMPTY	-0.317	-0.936	-0.109	-0.041	-0.126	0.459	0.21	-0.057
7404	EMPTY	-0.324	0.608	0.086	0.166	0.336	-0.119	0.028	0.191
7405	EMPTY	-0.13	-0.281	-0.194	-0.161	0.13	0.303	0.061	0.075
7406	EMPTY	-1.064	-0.755	-0.485	-0.562	-0.547	-0.83	-1.158	-0.102
7407	EMPTY	0.084	0.025	0.012	-0.06	-0.012	-0.071	0.154	0.244
7408	EMPTY	-0.343	0.083	-0.161	-0.016	-0.081	-0.037	0.415	0.508
7409	EMPTY	-0.052	0.248	-0.241	0.216	0.078	0.556	0.453	-0.7
7410	EMPTY	0.474	1.17	-0.498	-1.379	-0.807	-0.138	0.126	-0.447
7411	EMPTY	-0.058	-0.162	0.207	0.033	0.23	-0.289	-0.373	0.129
7412	EMPTY	0.179	0.009	-0.074	-0.073	-0.2	-0.234	0.308	0.453
7413	EMPTY	0.223	0.481	0.17	-0.043	0.239	-0.094	0.128	0.077
7414	EMPTY	-0.162	-1.251	-0.152	0.1	0.069	0.56	-0.238	0.193
7415	EMPTY	0.137	0.274	0.013	-0.09	0.054	0.01	0.421	0.206
7416	EMPTY	0.048	-0.357	-0.059	-0.024	0.057	0.551	0.217	0.342
7417	AIF1	-0.5	-0.352	0.048	0.082	0	0.197	-0.415	-0.698
7418	PAU6	0.051	0.038	0.067	0.142	0.164	0.222	-0.137	-0.258
7419	PHO80	-0.263	0.076	-0.033	-0.126	0	-0.248	-0.383	-0.237
7420	PFA4	-0.531	0.485	-0.334	-0.16	-0.363	0.637	-0.807	0
7421	RPB11	0.512	0.861	0.929	0.525	0.067	-0.872	-0.988	-1.09
7422	CSI2	0.032	0.255	-0.425	0.037	-0.216	0.464	0.308	0.617
7423	YPQ1	-0.678	1.678	-0.485	null	0.737	-2.585	null	-1.585
7424	RFC4	0	0.585	-0.222	-0.485	0	0.585	null	-0.28
7425	COQ3	null	-1	null	0.415	null	-0.585	null	null
7426	SDD3	-1.415	-1	-1.585	-0.585	2	null	null	null
7427	PKH2	null	0.17	0	0	0.585	0	null	null
7428	TPT1	-1.585	null	-1.322	null	-1.322	-1	null	-0.333
7429	YOR022C	-1.322	0.737	0.585	1.585	null	null	null	null
7430	YOR024W	0	0.415	null	-1	1	-0.585	0	-0.193
7431	BUB3	null	-0.263	null	0	1	0	null	null
7432	CIN5	-1.807	-0.485	-0.415	null	null	-0.585	-1.459	null
7433	DFG16	null	3.322	-0.585	null	null	1	null	null
7434	HMS1	null	0	2	null	null	null	null	null
7435	RTC5	-2	2	-1.585	null	-4	-0.585	null	null
7436	GCY1	-2.322	0.652	-1	-3.087	0	null	null	-3
7437	PFY1	null	0.415	-1.322	null	0	0	null	null
7438	UBP2	-3	-0.222	-0.585	-2	null	null	null	null
7439	IAH1	null	0	null	-1.585	1.322	-1	0.415	null
7440	ADE2	0	0.459	-2	-2.954	null	-1	1	null
7441	SPR2	-0.341	-0.198	-0.807	-0.637	-0.387	-1.212	-0.193	-0.282
7442	RUD3	-0.768	-0.531	0.159	0.188	0.441	-0.1	-0.164	-0.34
7443	YOR218C	-0.322	-0.485	-0.038	0.096	0.108	-0.088	-0.235	-0.525
7444	RCN2	0.357	0.25	-0.103	-0.204	-0.063	-0.02	0.357	0.167
7445	ODC2	0.252	0.42	0.356	0.264	0.047	-0.461	-0.135	-0.118
7446	RPB8	-0.357	0.166	0.255	0.301	0.482	0.019	0.301	0.004
7447	NOP58	0.03	0.164	0.75	0.429	0.26	-0.154	-0.446	-0.913
7448	RPL20B	-0.342	0.496	0.536	0.433	0.529	0.049	-0.08	-0.106
7449	YOR314W	-0.241	-0.637	0.142	-0.322	-0.341	-0.152	-0.644	-0.795
7450	COT1	0.435	0.569	0.121	0.141	-0.047	-0.159	0.378	0.323
7451	YOR318C	-0.167	0	-0.303	-0.308	-0.126	-0.385	-0.07	-0.405
7452	GNT1	-0.329	0.365	0.154	0.158	0.324	0.101	-0.145	-0.079
7453	RRP12	-0.322	0.7	-1	0.263	-0.585	-0.193	-0.152	null
7454	YPL014W	0.804	0.605	0.04	-0.092	-0.628	-0.084	0.252	0.27
7455	SWI1	0	0.138	-1.807	0	-0.585	2	-1.807	null
7456	CTF19	0.737	0.268	-0.04	-0.036	-0.212	0.369	0.206	0.069
7457	ULP1	-0.348	1.7	-0.322	-0.28	-0.152	-1	0	0.138
